"","state","cod","cod_format","cod_type","date","obs","population","pred","lwr","upr","excess","obs_rate","pred_rate","lwr_rate","upr_rate","excess_rate","model"
"56","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-02-08,705,19657321,689.927258129368,639,742,15.0727418706323,3.5864500559359,3.50977255816989,3.2506972847419,3.77467509433254,0.0766774977660093,"model 1"
"57","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-02-15,695,19657321,688.688218377687,637.975,740,6.31178162231276,3.53557842393681,3.50346936074192,3.245482942462,3.76450076793272,0.0321090631948919,"model 1"
"58","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-02-22,697,19657321,687.311969247497,637,739.025,9.68803075250321,3.54575275033663,3.49646815681291,3.24052295834209,3.75954078381281,0.0492845935237218,"model 1"
"59","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-03-01,691,19657321,685.817808640779,635,738,5.18219135922061,3.51522977113718,3.48886711795966,3.23034863194227,3.7543264415329,0.0263626531775139,"model 1"
"60","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-03-08,693,19657321,684.226684950602,632,736,8.77331504939821,3.52540409753699,3.48077281207649,3.21508714234254,3.74415211513308,0.0446312854605071,"model 1"
"61","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-03-15,688,19657321,682.560854587501,631,735,5.43914541249887,3.49996828153745,3.47229846115603,3.20999997914263,3.73906495193317,0.0276698203814186,"model 1"
"62","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-03-22,690,19657321,680.843526158941,629,732,9.15647384105898,3.51014260793727,3.4635621311721,3.19982565274281,3.72380346233345,0.0465804767651654,"model 1"
"63","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-03-29,683,19657321,679.098498347964,627,732,3.90150165203579,3.4745324655379,3.45468488990928,3.18965132634299,3.72380346233345,0.019847575628621,"model 1"
"64","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-04-05,683,19657321,677.349798169369,626,730,5.6502018306312,3.4745324655379,3.44578896671306,3.18456416314309,3.71362913593363,0.028743498824846,"model 1"
"65","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-04-12,674,19657321,675.621325741104,625,727,-1.62132574110387,3.42874799673872,3.43699594538393,3.17947699994318,3.6983676463339,-0.00824794864520895,"model 1"
"66","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-04-19,664,19657321,673.93651103715,623,727,-9.9365110371499,3.37787636473963,3.42842501802331,3.16930267354336,3.6983676463339,-0.0505486532836794,"model 1"
"67","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-04-26,650,19657321,672.317987330337,621,723,-22.3179873303369,3.3066560799409,3.42019132378383,3.15912834714354,3.67801899353427,-0.113535243842927,"model 1"
"68","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-05-03,647,19657321,670.787285234482,620,722,-23.7872852344823,3.29139459034118,3.41240439241178,3.15404118394363,3.67293183033436,-0.121009802070599,"model 1"
"69","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-05-10,641,19657321,669.364550457176,620,721,-28.3645504571757,3.26087161114172,3.40516670840943,3.15404118394363,3.66784466713445,-0.144295097267709,"model 1"
"70","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-05-17,653,19657321,668.068287615377,618,719,-15.0682876153766,3.32191756954063,3.39857240778322,3.14386685754381,3.65767034073463,-0.0766548382425894,"model 1"
"71","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-05-24,659,19657321,666.915131777298,617,718,-7.91513177729792,3.35244054874009,3.39270611583999,3.1387796943439,3.65258317753472,-0.0402655670999009,"model 1"
"72","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-05-31,666,19657321,665.91964879938,615,718,0.0803512006199298,3.38805069113945,3.38764193146859,3.12860536794409,3.65258317753472,0.000408759670862219,"model 1"
"73","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-06-07,656,19657321,665.09416504274,615,717,-9.09416504273975,3.33717905914036,3.38344256087968,3.12860536794409,3.64749601433481,-0.0462635017393252,"model 1"
"74","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-06-14,664,19657321,664.448626686173,612.975,715.025,-0.44862668617327,3.37787636473963,3.38015860190803,3.11830386246427,3.63744886701499,-0.00228223716839782,"model 1"
"75","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-06-21,645,19657321,663.99048860236,613,715,-18.9904886023596,3.28122026394136,3.37782797870757,3.11843104154427,3.63732168793499,-0.0966077147662167,"model 1"
"76","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-06-28,649,19657321,663.724632622092,614,716,-14.7246326220918,3.30156891674099,3.37647552594828,3.12351820474418,3.6424088511349,-0.0749066092072862,"model 1"
"77","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-07-05,648,19657321,663.653314963816,613,715,-15.6533149638161,3.29648175354109,3.3761127213816,3.11843104154427,3.63732168793499,-0.0796309678405115,"model 1"
"78","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-07-12,669,19657321,663.776142632631,615,716,5.22385736736942,3.40331218073918,3.37673756577832,3.12860536794409,3.6424088511349,0.0265746149608556,"model 1"
"79","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-07-19,667,19657321,664.09007867057,614,715,2.90992132943006,3.39313785433936,3.37833460963765,3.12351820474418,3.63732168793499,0.0148032447017071,"model 1"
"80","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-07-26,675,19657321,664.589476241761,614,715,10.4105237582392,3.43383515993863,3.38087512658394,3.12351820474418,3.63732168793499,0.0529600333546934,"model 1"
"81","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-08-02,672,19657321,665.266141634647,614,717,6.73385836535317,3.4185736703389,3.38431743386928,3.12351820474418,3.64749601433481,0.0342562364696246,"model 1"
"82","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-08-09,669,19657321,666.109426331058,615,718,2.89057366894224,3.40331218073918,3.38860736074391,3.12860536794409,3.65258317753472,0.0147048199952691,"model 1"
"83","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-08-16,662,19657321,667.106348302993,617,719,-5.1063483029925,3.36770203833981,3.39367886551271,3.1387796943439,3.65767034073463,-0.0259768271729016,"model 1"
"84","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-08-23,661,19657321,668.241742629691,616,719,-7.24174262969109,3.3626148751399,3.39945480174888,3.13369253114399,3.65767034073463,-0.0368399266089773,"model 1"
"85","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-08-30,656,19657321,669.498441361491,618,720,-13.4984413614906,3.33717905914036,3.40584783329066,3.14386685754381,3.66275750393454,-0.0686687741503054,"model 1"
"86","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-09-06,665,19657321,670.857482280549,620,723,-5.85748228054899,3.38296352793954,3.41276149624127,3.15404118394363,3.67801899353427,-0.0297979683017284,"model 1"
"87","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-09-13,667,19657321,672.298345815436,622,723,-5.29834581543582,3.39313785433936,3.42009140419204,3.16421551034345,3.67801899353427,-0.0269535498526774,"model 1"
"88","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-09-20,673,19657321,673.799218858738,623,725,-0.799218858738072,3.42366083353881,3.42772659030566,3.16930267354336,3.68819331993409,-0.00406575676684566,"model 1"
